"REF_DATE","GEO","DGUID","Household income","Energy type","Energy consumption","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Newfoundland and Labrador","2016A000210","Income not stated","Heating oil","Proportion of total energy","Percent","239","units","0","v105820108","2.8.4.3","","F","","","1"
"2013","Newfoundland and Labrador","2016A000210","Income not stated","Heating oil","Number of households","Number","223","units","0","v105820109","2.8.4.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820110","3.1.1.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820111","3.1.1.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Total, all energy types","Number of households","Number","223","units","0","v105820113","3.1.1.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Gigajoules","Gigajoules","143","units","0","v105820114","3.1.2.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820115","3.1.2.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Proportion of total energy","Percent","239","units","0","v105820116","3.1.2.3","","F","","","1"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Number of households","Number","223","units","0","v105820117","3.1.2.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820118","3.1.3.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820119","3.1.3.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Proportion of total energy","Percent","239","units","0","v105820120","3.1.3.3","","F","","","1"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Number of households","Number","223","units","0","v105820121","3.1.3.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820122","3.1.4.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820123","3.1.4.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Heating oil","Proportion of total energy","Percent","239","units","0","v105820124","3.1.4.3","","F","","","1"
"2013","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Heating oil","Number of households","Number","223","units","0","v105820125","3.1.4.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820126","3.2.1.1","876787","E","","","0"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820127","3.2.1.2","62.5","","","","1"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Total, all energy types","Number of households","Number","223","units","0","v105820129","3.2.1.4","14033","E","","","0"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820130","3.2.2.1","307931","E","","","0"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820131","3.2.2.2","21.9","","","","1"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820132","3.2.2.3","35.1","E","","","1"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Electricity","Number of households","Number","223","units","0","v105820133","3.2.2.4","14033","E","","","0"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820134","3.2.3.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820135","3.2.3.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820136","3.2.3.3","","F","","","1"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Natural gas","Number of households","Number","223","units","0","v105820137","3.2.3.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820138","3.2.4.1","568856","E","","","0"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820139","3.2.4.2","73.1","","","","1"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820140","3.2.4.3","64.9","","","","1"
"2013","Prince Edward Island","2016A000211","$20,000 to $39,999","Heating oil","Number of households","Number","223","units","0","v105820141","3.2.4.4","7785","E","","","0"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820142","3.3.1.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820143","3.3.1.2","129.5","","","","1"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Total, all energy types","Number of households","Number","223","units","0","v105820145","3.3.1.4","6746","E","","","0"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820146","3.3.2.1","186847","E","","","0"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820147","3.3.2.2","27.7","","","","1"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820148","3.3.2.3","21.4","E","","","1"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Electricity","Number of households","Number","223","units","0","v105820149","3.3.2.4","6746","E","","","0"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820150","3.3.3.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820151","3.3.3.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820152","3.3.3.3","","F","","","1"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Natural gas","Number of households","Number","223","units","0","v105820153","3.3.3.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820154","3.3.4.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820155","3.3.4.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820156","3.3.4.3","","F","","","1"
"2013","Prince Edward Island","2016A000211","$40,000 to $59,999","Heating oil","Number of households","Number","223","units","0","v105820157","3.3.4.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820158","3.4.1.1","878219","E","","","0"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820159","3.4.1.2","122.7","","","","1"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Total, all energy types","Number of households","Number","223","units","0","v105820161","3.4.1.4","7159","E","","","0"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820162","3.4.2.1","175309","E","","","0"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820163","3.4.2.2","24.5","","","","1"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820164","3.4.2.3","20.0","","","","1"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Electricity","Number of households","Number","223","units","0","v105820165","3.4.2.4","7159","E","","","0"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820166","3.4.3.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820167","3.4.3.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820168","3.4.3.3","","F","","","1"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Natural gas","Number of households","Number","223","units","0","v105820169","3.4.3.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820170","3.4.4.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820171","3.4.4.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820172","3.4.4.3","","F","","","1"
"2013","Prince Edward Island","2016A000211","$60,000 to $79,999","Heating oil","Number of households","Number","223","units","0","v105820173","3.4.4.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820174","3.5.1.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820175","3.5.1.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Total, all energy types","Number of households","Number","223","units","0","v105820177","3.5.1.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820178","3.5.2.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820179","3.5.2.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820180","3.5.2.3","","F","","","1"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Electricity","Number of households","Number","223","units","0","v105820181","3.5.2.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820182","3.5.3.1","","F","","","0"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820183","3.5.3.2","","F","","","1"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820184","3.5.3.3","","F","","","1"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Natural gas","Number of households","Number","223","units","0","v105820185","3.5.3.4","","F","","","0"
"2013","Prince Edward Island","2016A000211","$80,000 to $99,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820186","3.5.4.1","","F","","","0"
